Date,Open,High,Low,Close,Volume,Change
2014-10-14,7617,7817,7528,7684,5248294,0.020587063355027135
2014-10-15,7684,7706,7284,7307,6344630,-0.04906298802706921
2014-10-16,7173,7484,7062,7351,4158719,0.006021623101135853
2014-10-17,7395,7662,7329,7507,3807452,0.02122160250306071
2014-10-20,7639,7839,7639,7795,4370244,0.03836419341947517
2014-10-21,7772,7772,7328,7462,5291283,-0.04271969211032711
2014-10-22,7640,7684,7196,7396,4452050,-0.008844813722862499
2014-10-23,7350,7395,7017,7062,4466493,-0.04515954570037861
2014-10-24,7128,7173,6817,7040,4069653,-0.0031152647975077885
2014-10-27,7173,7639,7173,7573,6973865,0.07571022727272725
2014-10-28,7595,7706,7461,7573,3665778,0.0
2014-10-29,7728,8683,7639,8395,12932766,0.10854350983758088
2014-10-30,8439,8528,7772,7884,9017504,-0.060869565217391286
2014-10-31,7573,8195,7262,8129,12549899,0.03107559614408939
2014-11-03,8284,8528,8195,8351,6717470,0.02730963218108018
2014-11-04,8372,8661,8083,8328,6748655,-0.0027541611783019615
2014-11-05,8328,8550,7995,8062,4439346,-0.03194044188280498
2014-11-06,8150,8861,8128,8684,10770872,0.07715207144629121
2014-11-07,8705,9016,8572,8928,5528093,0.028097650852141776
2014-11-10,9039,9239,8839,9128,4815926,0.02240143369175618
2014-11-11,9150,9172,8928,9017,2819114,-0.012160385626643344
2014-11-12,8994,9883,8817,9639,8806520,0.06898081401796596
2014-11-13,9728,9861,9283,9395,5375883,-0.025313829235397822
2014-11-14,9394,9572,9039,9439,5189725,0.00468334220329969
2014-11-17,9438,9816,9371,9683,4206258,0.025850195995338554
2014-11-18,9817,9972,9594,9817,4716306,0.013838686357533714
2014-11-19,9883,9905,9150,9217,7751987,-0.06111846796373632
2014-11-20,9261,9439,9106,9306,3430481,0.009656070304871367
2014-11-21,9350,9705,9350,9439,3576478,0.014291854717386698
2014-11-24,9594,10082,9572,9994,7901079,0.058798601546774076
2014-11-25,10038,10105,9772,9861,3865288,-0.013307984790874472
2014-11-26,9904,9927,9460,9483,4365032,-0.038332826285366606
2014-11-27,9505,9505,9194,9283,4307593,-0.021090372245070155
2014-11-28,9150,9217,8506,8573,9879283,-0.07648389529247013
2014-12-01,8350,8395,7906,8262,7285461,-0.036276682608188504
2014-12-02,8372,8595,8372,8484,4062922,0.026870007262164153
2014-12-03,8439,8573,8262,8551,2710305,0.007897218293257957
2014-12-04,8617,9017,8573,8773,5631220,0.025961875803999446
2014-12-05,8750,8994,8639,8795,2739059,0.0025076940613244503
2014-12-08,8927,9039,8883,8928,2110427,0.015122228538942517
2014-12-09,8794,8816,8461,8506,4827477,-0.047267025089605785
2014-12-10,8461,8572,8239,8395,2585089,-0.013049612038561031
2014-12-11,8173,8506,8151,8351,3501383,-0.0052412150089339304
2014-12-12,8416,8483,8239,8328,2363502,-0.0027541611783019615
2014-12-15,8151,8639,8062,8551,5605853,0.026777137367915538
2014-12-16,8484,8506,8284,8373,4643937,-0.020816278797801457
2014-12-17,8395,8683,8372,8484,3608114,0.013256897169473314
2014-12-18,8706,8861,8262,8462,4560409,-0.002593116454502553
2014-12-19,8728,8750,8528,8684,2894727,0.026234932640037734
2014-12-22,8728,8772,8572,8706,1654648,0.0025333947489636355
2014-12-23,8728,8728,8506,8551,1800035,-0.017803813461980234
2014-12-24,8595,8706,8506,8662,1809085,0.012980937901999834
2014-12-26,8728,8839,8573,8573,1891800,-0.010274763334102932
2014-12-29,8617,8661,8328,8373,1873716,-0.023329056339671084
2014-12-30,8350,8572,8284,8284,3012644,-0.010629404036784917
2015-01-02,8261,8394,8239,8328,2155032,0.005311443746982114
2015-01-05,8328,8328,8084,8084,3112897,-0.029298751200768525
2015-01-06,7862,7950,7484,7529,6504707,-0.06865413161801093
2015-01-07,7417,7728,7417,7684,3611540,0.020587063355027135
2015-01-08,7750,7817,7551,7551,3493564,-0.017308693388859986
2015-01-09,7706,7884,7573,7729,6155027,0.023573036683882886
