Date,Open,High,Low,Close,Volume,Change
2014-11-04,116771,124816,114608,121156,28579,0.05161010328964499
2014-11-05,122057,126137,117311,117372,26228,-0.03123246062927132
2014-11-06,119410,123619,117012,122178,15473,0.04094673346283617
2014-11-07,123679,126678,120014,120075,10656,-0.01721259146491183
2014-11-10,118869,124219,117852,123559,10129,0.029015198834062117
2014-11-11,124941,127043,119771,120376,17336,-0.025760972490874834
2014-11-12,123258,123675,118393,123559,10949,0.02644214793646582
2014-11-13,125421,125721,120371,121697,6326,-0.015069723775686161
2014-11-14,120976,121817,117252,120556,7238,-0.009375744677354358
2014-11-17,120195,120195,115630,115991,5442,-0.0378662198480374
2014-11-18,116767,118333,114905,117913,5159,0.01657025114017463
2014-11-19,117912,117912,115746,116591,2345,-0.011211656051495544
2014-11-20,116591,120074,115746,116591,2902,0.0
2014-11-21,117011,119113,116166,119234,3775,0.022668988172328985
2014-11-24,119410,120255,117311,117372,3509,-0.015616351040810494
2014-11-25,122297,122297,117792,119234,3900,0.01586409024298807
2014-11-26,119114,120435,116230,116291,4103,-0.024682556988778415
2014-11-27,117072,118033,113528,117913,4013,0.013947768958904927
2014-11-28,117372,118152,114965,115510,2815,-0.02037943229330097
2014-12-01,115330,115810,111305,114369,4738,-0.009877932646524146
2014-12-02,113768,117192,112146,115991,2181,0.014182164747440273
2014-12-03,116466,120971,116466,119234,6506,0.02795906578958718
2014-12-04,119955,119955,117072,117913,1785,-0.011079054632068042
2014-12-05,118093,123439,117853,123019,8492,0.043303113312357366
2014-12-08,123799,124340,121396,123319,5494,0.002438647688568496
2014-12-09,123319,126803,121997,126563,7408,0.02630575985857808
2014-12-10,126141,129385,124035,125421,7682,-0.009023174229435105
2014-12-11,123498,125360,120014,125421,6799,0.0
2014-12-12,125300,125300,119714,120075,5003,-0.042624440883105685
2014-12-15,118449,123318,117612,121697,3178,0.013508224026649973
2014-12-16,121697,131368,120856,129506,20766,0.0641675637032959
2014-12-17,130226,132628,125901,127343,12181,-0.016701928868160576
2014-12-18,128124,130527,118753,123319,10784,-0.03159969531108897
2014-12-19,123739,125841,122113,125421,3898,0.017045224174701445
2014-12-22,126141,131187,125300,129205,10130,0.030170386139482197
2014-12-23,128424,129745,122774,126262,12223,-0.022777756278781758
2014-12-24,127339,127339,121697,123319,5952,-0.023308675611031004
2014-12-26,123319,125417,121697,123319,3980,0.0
2014-12-29,123199,124520,118393,119535,5803,-0.03068464713466701
2014-12-30,117793,123139,117793,122178,3238,0.02211067888066265
2015-01-02,122294,123139,120255,122178,2991,0.0
2015-01-05,121397,122174,120376,120376,2569,-0.014748972810162186
2015-01-06,119234,120075,116591,118754,5687,-0.013474446733568124
2015-01-07,117492,119050,117011,118934,3257,0.001515738417232182
2015-01-08,119534,121697,117612,121697,5739,0.023231372021457197
2015-01-09,121697,122778,119774,121697,3779,0.0
2015-01-12,121937,125301,121096,122478,5541,0.006417578083272479
2015-01-13,123198,123679,120795,122778,3593,0.0024494194875814834
2015-01-14,129205,131668,118754,118754,31152,-0.032774601312938745
2015-01-15,119594,120375,118032,118934,5081,0.001515738417232182
2015-01-16,118633,119114,114609,115210,6703,-0.03131148368002423
2015-01-19,115866,116170,112206,113888,7264,-0.01147469837687698
2015-01-20,114368,116590,114128,114969,3270,0.009491781399269428
2015-01-21,115029,115330,112927,114369,3405,-0.005218798110795064
2015-01-22,114008,114489,111305,114369,5555,0.0
2015-01-23,114248,114549,112747,113588,2581,-0.0068287735312890785
2015-01-26,113527,114608,112987,114669,2405,0.00951685037151817
2015-01-27,114308,115689,112986,115750,2373,0.009427133750185224
2015-01-28,115630,115630,113287,113588,3181,-0.018678185745140352
2015-01-29,113227,115029,111906,114369,3237,0.006875726309117258
2015-01-30,114248,114549,110584,110885,5068,-0.030462800234329235
2015-02-02,110344,113227,108422,112507,3115,0.014627767506876443
2015-02-03,112506,114668,112026,112026,2282,-0.004275289537539861
2015-02-04,112206,116470,112206,115750,5391,0.033242283041436727
2015-02-05,115690,119114,115145,118153,6521,0.020760259179265717
2015-02-06,118693,122057,117852,121156,7086,0.025416197642040395
2015-02-09,121516,121816,118633,119234,4200,-0.015863844960216533
2015-02-10,118810,119654,116231,117913,2389,-0.011079054632068042
2015-02-11,117371,118933,115746,116591,2846,-0.011211656051495544
2015-02-12,116771,120795,115930,120856,6201,0.036580868163065716
2015-02-13,120856,121156,118453,120376,4406,-0.003971668762825176
2015-02-16,120856,122477,119234,121697,3293,0.010973948295341263
2015-02-17,120555,122477,120075,121697,2999,0.0
2015-02-23,121156,123318,121156,121697,2960,0.0
2015-02-24,122177,125176,120555,121697,5755,0.0
2015-02-25,122117,126442,121096,125181,7591,0.028628478927171574
2015-02-26,125901,126982,123499,127043,4300,0.014874461779343484
2015-02-27,127463,127463,124580,125421,2668,-0.012767330746282779
2015-03-02,125301,130166,124220,125962,5123,0.004313472225544457
2015-03-03,125901,127282,124035,127343,3306,0.010963623950080104
2015-03-04,127763,127763,125661,127343,3334,0.0
2015-03-05,127463,127463,125361,127043,2603,-0.0023558420957571213
2015-03-06,126923,127463,123739,124100,3137,-0.023165384948403256
2015-03-09,123979,124760,122057,124340,2349,0.0019339242546334567
2015-03-10,123738,124820,122117,124640,3004,0.002412739263310204
2015-03-11,122718,143141,121633,140018,47862,0.12337933247753541
2015-03-12,139657,142000,136954,140018,21168,0.0
2015-03-13,141038,152567,139417,142961,48408,0.021018726163778867
2015-03-16,143241,146505,140498,146505,10188,0.024789977686222153
2015-03-17,147286,149148,141880,142721,10654,-0.02582847001808808
2015-03-18,142119,145904,137855,137855,10365,-0.03409449205092452
2015-03-19,141639,144041,137013,143261,7702,0.03921511733343008
2015-03-20,141820,146085,140438,144283,6987,0.007133832655084049
2015-03-23,144202,151970,142900,151310,15574,0.04870289639112024
2015-03-24,152571,152571,148066,148607,9151,-0.01786398783953469
2015-03-25,146444,155514,145303,152932,9783,0.029103608847497187
2015-03-26,150570,152732,148728,150470,6347,-0.016098658227185925
2015-03-27,151730,154914,147225,149148,8629,-0.00878580447929822
2015-03-30,148407,148407,143601,143742,7657,-0.036245876578968494
2015-03-31,145063,146685,142120,142721,7526,-0.0071030039932656885
2015-04-01,142660,147465,141038,147526,4746,0.033667084731749286
2015-04-02,148727,149324,143201,147526,6950,0.0
2015-04-03,145904,148307,145043,147827,2136,0.002040318316771206
